decade,genre1,genre2,movie_count,combination
1980,Adult,Horror,55,Adult + Horror
1980,Adult,Music,2,Adult + Music
1980,Adult,Musical,2,Adult + Musical
1980,Adult,Mystery,30,Adult + Mystery
1980,Adult,Romance,95,Adult + Romance
1980,Adult,Sci-Fi,27,Adult + Sci-Fi
1980,Adult,Sport,5,Adult + Sport
1980,Adult,Talk-Show,1,Adult + Talk-Show
1980,Adult,Thriller,18,Adult + Thriller
1980,Adult,War,1,Adult + War
1980,Adult,Western,3,Adult + Western
1980,Adventure,Animation,176,Adventure + Animation
1980,Adventure,Biography,11,Adventure + Biography
1980,Adventure,Comedy,424,Adventure + Comedy
1980,Adventure,Crime,165,Adventure + Crime
1980,Adventure,Documentary,41,Adventure + Documentary
1980,Adventure,Drama,494,Adventure + Drama
1980,Adventure,Family,219,Adventure + Family
1980,Adventure,Fantasy,220,Adventure + Fantasy
1980,Adventure,History,38,Adventure + History
1980,Adventure,Horror,64,Adventure + Horror
1980,Adventure,Music,12,Adventure + Music
1980,Adventure,Musical,11,Adventure + Musical
1980,Adventure,Mystery,33,Adventure + Mystery
1980,Adventure,Romance,103,Adventure + Romance
1980,Adventure,Sci-Fi,86,Adventure + Sci-Fi
1980,Adventure,Sport,31,Adventure + Sport
1980,Adventure,Thriller,67,Adventure + Thriller
1980,Adventure,War,49,Adventure + War
1980,Adventure,Western,12,Adventure + Western
1980,Animation,Biography,4,Animation + Biography
1980,Animation,Comedy,110,Animation + Comedy
1980,Animation,Crime,8,Animation + Crime
1980,Animation,Documentary,7,Animation + Documentary
1980,Animation,Drama,94,Animation + Drama
1980,Animation,Family,108,Animation + Family
1980,Animation,Fantasy,58,Animation + Fantasy
1980,Animation,History,6,Animation + History
1980,Animation,Horror,4,Animation + Horror
1980,Animation,Music,4,Animation + Music
1980,Animation,Musical,1,Animation + Musical
1980,Animation,Mystery,1,Animation + Mystery
1980,Animation,Romance,9,Animation + Romance
1980,Animation,Sci-Fi,42,Animation + Sci-Fi
1980,Animation,Sport,12,Animation + Sport
1980,Animation,War,2,Animation + War
1980,Biography,Comedy,25,Biography + Comedy
1980,Biography,Crime,28,Biography + Crime
1980,Biography,Documentary,206,Biography + Documentary
1980,Biography,Drama,347,Biography + Drama
1980,Biography,Family,6,Biography + Family
1980,Biography,Fantasy,3,Biography + Fantasy
1980,Biography,History,139,Biography + History
1980,Biography,Horror,1,Biography + Horror
1980,Biography,Music,47,Biography + Music
1980,Biography,Musical,12,Biography + Musical
1980,Biography,Mystery,2,Biography + Mystery
1980,Biography,Romance,21,Biography + Romance
1980,Biography,Sport,7,Biography + Sport
1980,Biography,Thriller,2,Biography + Thriller
1980,Biography,War,20,Biography + War
1980,Comedy,Crime,503,Comedy + Crime
1980,Comedy,Documentary,35,Comedy + Documentary
1980,Comedy,Drama,1830,Comedy + Drama
1980,Comedy,Family,300,Comedy + Family
1980,Comedy,Fantasy,337,Comedy + Fantasy
1980,Comedy,History,31,Comedy + History
1980,Comedy,Horror,312,Comedy + Horror
1980,Comedy,Music,127,Comedy + Music
1980,Comedy,Musical,236,Comedy + Musical
1980,Comedy,Mystery,90,Comedy + Mystery
1980,Comedy,News,1,Comedy + News
1980,Comedy,Romance,870,Comedy + Romance
1980,Comedy,Sci-Fi,193,Comedy + Sci-Fi
1980,Comedy,Sport,59,Comedy + Sport
1980,Comedy,Thriller,84,Comedy + Thriller
1980,Comedy,War,55,Comedy + War
1980,Comedy,Western,25,Comedy + Western
1980,Crime,Documentary,13,Crime + Documentary
1980,Crime,Drama,1541,Crime + Drama
1980,Crime,Family,25,Crime + Family
1980,Crime,Fantasy,23,Crime + Fantasy
1980,Crime,History,11,Crime + History
1980,Crime,Horror,144,Crime + Horror
1980,Crime,Music,18,Crime + Music
1980,Crime,Musical,15,Crime + Musical
1980,Crime,Mystery,244,Crime + Mystery
1980,Crime,Reality-TV,1,Crime + Reality-TV
1980,Crime,Romance,127,Crime + Romance
1980,Crime,Sci-Fi,21,Crime + Sci-Fi
1980,Crime,Sport,3,Crime + Sport
1980,Crime,Thriller,436,Crime + Thriller
1980,Crime,War,8,Crime + War
1980,Crime,Western,3,Crime + Western
1980,Documentary,Drama,82,Documentary + Drama
1980,Documentary,Family,17,Documentary + Family
1980,Documentary,Fantasy,7,Documentary + Fantasy
1980,Documentary,History,150,Documentary + History
1980,Documentary,Horror,13,Documentary + Horror
1980,Documentary,Music,259,Documentary + Music
1980,Documentary,Musical,24,Documentary + Musical
1980,Documentary,Mystery,1,Documentary + Mystery
1980,Documentary,News,1,Documentary + News
1980,Documentary,Romance,6,Documentary + Romance
1980,Documentary,Sci-Fi,1,Documentary + Sci-Fi
1980,Documentary,Sport,94,Documentary + Sport
1980,Documentary,Talk-Show,1,Documentary + Talk-Show
1980,Documentary,Thriller,1,Documentary + Thriller
1980,Documentary,War,47,Documentary + War
1980,Documentary,Western,1,Documentary + Western
1980,Drama,Family,497,Drama + Family
1980,Drama,Fantasy,294,Drama + Fantasy
1980,Drama,History,417,Drama + History
1980,Drama,Horror,338,Drama + Horror
1980,Drama,Music,395,Drama + Music
1980,Drama,Musical,249,Drama + Musical
1980,Drama,Mystery,350,Drama + Mystery
1980,Drama,Romance,2060,Drama + Romance
1980,Drama,Sci-Fi,103,Drama + Sci-Fi
1980,Drama,Sport,123,Drama + Sport
1980,Drama,Thriller,691,Drama + Thriller
1980,Drama,War,492,Drama + War
1980,Drama,Western,96,Drama + Western
1980,Family,Fantasy,167,Family + Fantasy
1980,Family,History,4,Family + History
1980,Family,Horror,6,Family + Horror
1980,Family,Music,11,Family + Music
1980,Family,Musical,55,Family + Musical
1980,Family,Mystery,14,Family + Mystery
1980,Family,Romance,66,Family + Romance
1980,Family,Sci-Fi,36,Family + Sci-Fi
1980,Family,Sport,8,Family + Sport
1980,Family,Thriller,7,Family + Thriller
1980,Family,War,5,Family + War
1980,Family,Western,1,Family + Western
1980,Fantasy,History,7,Fantasy + History
1980,Fantasy,Horror,173,Fantasy + Horror
1980,Fantasy,Music,19,Fantasy + Music
1980,Fantasy,Musical,41,Fantasy + Musical
1980,Fantasy,Mystery,42,Fantasy + Mystery
1980,Fantasy,Romance,87,Fantasy + Romance
1980,Fantasy,Sci-Fi,36,Fantasy + Sci-Fi
1980,Fantasy,Sport,2,Fantasy + Sport
1980,Fantasy,Thriller,22,Fantasy + Thriller
1980,Fantasy,War,1,Fantasy + War
1980,Fantasy,Western,1,Fantasy + Western
1980,History,Horror,8,History + Horror
1980,History,Music,10,History + Music
1980,History,Musical,8,History + Musical
1980,History,Mystery,4,History + Mystery
1980,History,Romance,35,History + Romance
1980,History,Sci-Fi,1,History + Sci-Fi
1980,History,Sport,6,History + Sport
1980,History,Thriller,7,History + Thriller
1980,History,War,77,History + War
1980,History,Western,1,History + Western
1980,Horror,Music,16,Horror + Music
1980,Horror,Musical,12,Horror + Musical
1980,Horror,Mystery,229,Horror + Mystery
1980,Horror,Romance,28,Horror + Romance
1980,Horror,Sci-Fi,188,Horror + Sci-Fi
1980,Horror,Sport,2,Horror + Sport
1980,Horror,Thriller,403,Horror + Thriller
1980,Horror,War,1,Horror + War
1980,Horror,Western,5,Horror + Western
1980,Music,Musical,19,Music + Musical
1980,Music,Mystery,7,Music + Mystery
1980,Music,Romance,112,Music + Romance
1980,Music,Sci-Fi,6,Music + Sci-Fi
1980,Music,Sport,3,Music + Sport
1980,Music,Thriller,5,Music + Thriller
1980,Music,War,3,Music + War
1980,Musical,Mystery,1,Musical + Mystery
1980,Musical,Romance,111,Musical + Romance
1980,Musical,Sci-Fi,10,Musical + Sci-Fi
1980,Musical,Sport,2,Musical + Sport
1980,Musical,Thriller,3,Musical + Thriller
1980,Musical,War,2,Musical + War
1980,Musical,Western,1,Musical + Western
1980,Mystery,Romance,44,Mystery + Romance
1980,Mystery,Sci-Fi,32,Mystery + Sci-Fi
1980,Mystery,Thriller,225,Mystery + Thriller
1980,Mystery,War,1,Mystery + War
1980,Romance,Sci-Fi,20,Romance + Sci-Fi
1980,Romance,Sport,17,Romance + Sport
1980,Romance,Thriller,70,Romance + Thriller
1980,Romance,War,57,Romance + War
1980,Romance,Western,2,Romance + Western
1980,Sci-Fi,Sport,1,Sci-Fi + Sport
1980,Sci-Fi,Thriller,70,Sci-Fi + Thriller
1980,Sci-Fi,Western,1,Sci-Fi + Western
1980,Sport,Thriller,3,Sport + Thriller
1980,Sport,War,1,Sport + War
1980,Thriller,War,19,Thriller + War
1990,Action,Adult,8,Action + Adult
1990,Action,Adventure,511,Action + Adventure
1990,Action,Animation,102,Action + Animation
1990,Action,Biography,33,Action + Biography
1990,Action,Comedy,857,Action + Comedy
1990,Action,Crime,1355,Action + Crime
1990,Action,Documentary,11,Action + Documentary
1990,Action,Drama,2053,Action + Drama
1990,Action,Family,55,Action + Family
1990,Action,Fantasy,199,Action + Fantasy
1990,Action,History,31,Action + History
1990,Action,Horror,141,Action + Horror
1990,Action,Music,3,Action + Music
1990,Action,Musical,36,Action + Musical
1990,Action,Mystery,61,Action + Mystery
1990,Action,Romance,348,Action + Romance
1990,Action,Sci-Fi,266,Action + Sci-Fi
1990,Action,Sport,38,Action + Sport
1990,Action,Thriller,701,Action + Thriller
1990,Action,War,72,Action + War
1990,Action,Western,9,Action + Western
1990,Adult,Adventure,4,Adult + Adventure
1990,Adult,Animation,5,Adult + Animation
1990,Adult,Biography,1,Adult + Biography
1990,Adult,Comedy,67,Adult + Comedy
1990,Adult,Crime,16,Adult + Crime
1990,Adult,Documentary,12,Adult + Documentary
1990,Adult,Drama,56,Adult + Drama
1990,Adult,Fantasy,17,Adult + Fantasy
1990,Adult,History,3,Adult + History
1990,Adult,Horror,10,Adult + Horror
1990,Adult,Mystery,12,Adult + Mystery
1990,Adult,Romance,60,Adult + Romance
1990,Adult,Sci-Fi,1,Adult + Sci-Fi
1990,Adult,Sport,3,Adult + Sport
1990,Adult,Thriller,8,Adult + Thriller
1990,Adventure,Animation,182,Adventure + Animation
1990,Adventure,Biography,24,Adventure + Biography
1990,Adventure,Comedy,443,Adventure + Comedy
1990,Adventure,Crime,93,Adventure + Crime
1990,Adventure,Documentary,18,Adventure + Documentary
1990,Adventure,Drama,363,Adventure + Drama
1990,Adventure,Family,257,Adventure + Family
1990,Adventure,Fantasy,134,Adventure + Fantasy
1990,Adventure,History,26,Adventure + History
1990,Adventure,Horror,26,Adventure + Horror
1990,Adventure,Music,2,Adventure + Music
1990,Adventure,Musical,11,Adventure + Musical
1990,Adventure,Mystery,18,Adventure + Mystery
1990,Adventure,Reality-TV,1,Adventure + Reality-TV
1990,Adventure,Romance,57,Adventure + Romance
1990,Adventure,Sci-Fi,80,Adventure + Sci-Fi
1990,Adventure,Sport,10,Adventure + Sport
1990,Adventure,Thriller,61,Adventure + Thriller
1990,Adventure,War,13,Adventure + War
1990,Adventure,Western,15,Adventure + Western
1990,Animation,Biography,11,Animation + Biography
1990,Animation,Comedy,127,Animation + Comedy
1990,Animation,Crime,11,Animation + Crime
1990,Animation,Documentary,7,Animation + Documentary
1990,Animation,Drama,87,Animation + Drama
1990,Animation,Family,107,Animation + Family
1990,Animation,Fantasy,57,Animation + Fantasy
1990,Animation,History,7,Animation + History
1990,Animation,Horror,13,Animation + Horror
1990,Animation,Music,5,Animation + Music
1990,Animation,Musical,4,Animation + Musical
1990,Animation,Mystery,4,Animation + Mystery
1990,Animation,Romance,2,Animation + Romance
1990,Animation,Sci-Fi,23,Animation + Sci-Fi
1990,Animation,Sport,4,Animation + Sport
1990,Animation,Thriller,3,Animation + Thriller
1990,Animation,War,3,Animation + War
1990,Biography,Comedy,31,Biography + Comedy
1990,Biography,Crime,39,Biography + Crime
1990,Biography,Documentary,352,Biography + Documentary
1990,Biography,Drama,390,Biography + Drama
1990,Biography,Family,5,Biography + Family
1990,Biography,Fantasy,3,Biography + Fantasy
1990,Biography,History,134,Biography + History
1990,Biography,Horror,3,Biography + Horror
1990,Biography,Music,73,Biography + Music
1990,Biography,Musical,7,Biography + Musical
1990,Biography,Mystery,4,Biography + Mystery
1990,Biography,Romance,36,Biography + Romance
1990,Biography,Sport,27,Biography + Sport
1990,Biography,Thriller,1,Biography + Thriller
1990,Biography,War,21,Biography + War
1990,Biography,Western,2,Biography + Western
1990,Comedy,Crime,692,Comedy + Crime
1990,Comedy,Documentary,66,Comedy + Documentary
1990,Comedy,Drama,2484,Comedy + Drama
1990,Comedy,Family,382,Comedy + Family
1990,Comedy,Fantasy,418,Comedy + Fantasy
1990,Comedy,History,43,Comedy + History
1990,Comedy,Horror,321,Comedy + Horror
1990,Comedy,Music,125,Comedy + Music
1990,Comedy,Musical,126,Comedy + Musical
1990,Comedy,Mystery,100,Comedy + Mystery
1990,Comedy,Romance,1351,Comedy + Romance
1990,Comedy,Sci-Fi,153,Comedy + Sci-Fi
1990,Comedy,Sport,79,Comedy + Sport
1990,Comedy,Thriller,182,Comedy + Thriller
1990,Comedy,War,35,Comedy + War
1990,Comedy,Western,20,Comedy + Western
1990,Crime,Documentary,32,Crime + Documentary
1990,Crime,Drama,1944,Crime + Drama
1990,Crime,Family,17,Crime + Family
1990,Crime,Fantasy,36,Crime + Fantasy
1990,Crime,History,17,Crime + History
1990,Crime,Horror,123,Crime + Horror
1990,Crime,Music,19,Crime + Music
1990,Crime,Musical,10,Crime + Musical
1990,Crime,Mystery,277,Crime + Mystery
1990,Crime,Romance,187,Crime + Romance
1990,Crime,Sci-Fi,25,Crime + Sci-Fi
1990,Crime,Sport,8,Crime + Sport
1990,Crime,Thriller,657,Crime + Thriller
1990,Crime,War,4,Crime + War
1990,Crime,Western,1,Crime + Western
1990,Documentary,Drama,118,Documentary + Drama
1990,Documentary,Family,16,Documentary + Family
1990,Documentary,Fantasy,3,Documentary + Fantasy
1990,Documentary,History,263,Documentary + History
1990,Documentary,Horror,12,Documentary + Horror
1990,Documentary,Music,348,Documentary + Music
1990,Documentary,Musical,18,Documentary + Musical
1990,Documentary,Mystery,8,Documentary + Mystery
1990,Documentary,News,1,Documentary + News
1990,Documentary,Reality-TV,1,Documentary + Reality-TV
1990,Documentary,Romance,7,Documentary + Romance
1990,Documentary,Sci-Fi,4,Documentary + Sci-Fi
1990,Documentary,Sport,78,Documentary + Sport
1990,Documentary,Talk-Show,1,Documentary + Talk-Show
1990,Documentary,Thriller,2,Documentary + Thriller
1990,Documentary,War,120,Documentary + War
1990,Documentary,Western,1,Documentary + Western
1990,Drama,Family,411,Drama + Family
1990,Drama,Fantasy,357,Drama + Fantasy
1990,Drama,History,379,Drama + History
1990,Drama,Horror,281,Drama + Horror
1990,Drama,Music,236,Drama + Music
1990,Drama,Musical,183,Drama + Musical
1990,Drama,Mystery,472,Drama + Mystery
1990,Drama,Romance,2528,Drama + Romance
1990,Drama,Sci-Fi,107,Drama + Sci-Fi
1990,Drama,Sport,117,Drama + Sport
1990,Drama,Thriller,1063,Drama + Thriller
1990,Drama,War,330,Drama + War
1990,Drama,Western,77,Drama + Western
1990,Family,Fantasy,174,Family + Fantasy
1990,Family,History,5,Family + History
1990,Family,Horror,10,Family + Horror
1990,Family,Music,14,Family + Music
1990,Family,Musical,23,Family + Musical
1990,Family,Mystery,12,Family + Mystery
1990,Family,Romance,76,Family + Romance
1990,Family,Sci-Fi,24,Family + Sci-Fi
1990,Family,Sport,17,Family + Sport
1990,Family,Thriller,6,Family + Thriller
1990,Family,War,3,Family + War
1990,Family,Western,7,Family + Western
1990,Fantasy,History,9,Fantasy + History
1990,Fantasy,Horror,173,Fantasy + Horror
1990,Fantasy,Music,6,Fantasy + Music
1990,Fantasy,Musical,11,Fantasy + Musical
1990,Fantasy,Mystery,51,Fantasy + Mystery
1990,Fantasy,Romance,117,Fantasy + Romance
1990,Fantasy,Sci-Fi,46,Fantasy + Sci-Fi
1990,Fantasy,Sport,3,Fantasy + Sport
1990,Fantasy,Thriller,29,Fantasy + Thriller
1990,Fantasy,War,3,Fantasy + War
1990,Fantasy,Western,2,Fantasy + Western
1990,History,Horror,3,History + Horror
1990,History,Music,18,History + Music
1990,History,Musical,4,History + Musical
1990,History,Mystery,6,History + Mystery
1990,History,Romance,49,History + Romance
1990,History,Sci-Fi,1,History + Sci-Fi
1990,History,Sport,4,History + Sport
1990,History,Thriller,7,History + Thriller
1990,History,War,102,History + War
1990,History,Western,3,History + Western
1990,Horror,Music,5,Horror + Music
1990,Horror,Musical,9,Horror + Musical
1990,Horror,Mystery,198,Horror + Mystery
1990,Horror,Romance,46,Horror + Romance
1990,Horror,Sci-Fi,158,Horror + Sci-Fi
1990,Horror,Sport,1,Horror + Sport
1990,Horror,Thriller,315,Horror + Thriller
1990,Horror,War,2,Horror + War
1990,Horror,Western,6,Horror + Western
1990,Music,Musical,4,Music + Musical
1990,Music,Mystery,7,Music + Mystery
1990,Music,News,1,Music + News
1990,Music,Romance,60,Music + Romance
1990,Music,Sport,11,Music + Sport
1990,Music,Thriller,4,Music + Thriller
1990,Music,Western,1,Music + Western
1990,Musical,Mystery,2,Musical + Mystery
1990,Musical,Romance,81,Musical + Romance
1990,Musical,Sci-Fi,3,Musical + Sci-Fi
1990,Musical,Sport,1,Musical + Sport
1990,Musical,Thriller,2,Musical + Thriller
1990,Musical,Western,1,Musical + Western
1990,Mystery,Romance,91,Mystery + Romance
1990,Mystery,Sci-Fi,43,Mystery + Sci-Fi
1990,Mystery,Thriller,296,Mystery + Thriller
1990,Mystery,War,2,Mystery + War
1990,Mystery,Western,2,Mystery + Western
1990,Reality-TV,Thriller,1,Reality-TV + Thriller
1990,Romance,Sci-Fi,32,Romance + Sci-Fi
1990,Romance,Sport,24,Romance + Sport
1990,Romance,Thriller,140,Romance + Thriller
1990,Romance,War,61,Romance + War
1990,Romance,Western,6,Romance + Western
1990,Sci-Fi,Thriller,94,Sci-Fi + Thriller
1990,Sci-Fi,War,1,Sci-Fi + War
1990,Sci-Fi,Western,4,Sci-Fi + Western
1990,Sport,Thriller,1,Sport + Thriller
1990,Thriller,War,8,Thriller + War
1990,War,Western,1,War + Western
2000,Action,Adult,2,Action + Adult
2000,Action,Adventure,925,Action + Adventure
2000,Action,Animation,228,Action + Animation
2000,Action,Biography,53,Action + Biography
2000,Action,Comedy,1140,Action + Comedy
2000,Action,Crime,1225,Action + Crime
2000,Action,Documentary,88,Action + Documentary
2000,Action,Drama,1964,Action + Drama
2000,Action,Family,86,Action + Family
2000,Action,Fantasy,286,Action + Fantasy
2000,Action,History,67,Action + History
2000,Action,Horror,295,Action + Horror
2000,Action,Music,18,Action + Music
2000,Action,Musical,57,Action + Musical
2000,Action,Mystery,114,Action + Mystery
2000,Action,News,1,Action + News
2000,Action,Reality-TV,4,Action + Reality-TV
2000,Action,Romance,338,Action + Romance
2000,Action,Sci-Fi,276,Action + Sci-Fi
2000,Action,Sport,59,Action + Sport
2000,Action,Thriller,684,Action + Thriller
2000,Action,War,72,Action + War
2000,Action,Western,16,Action + Western
2000,Adult,Adventure,4,Adult + Adventure
2000,Adult,Animation,1,Adult + Animation
2000,Adult,Biography,1,Adult + Biography
2000,Adult,Comedy,15,Adult + Comedy
2000,Adult,Crime,7,Adult + Crime
2000,Adult,Documentary,16,Adult + Documentary
2000,Adult,Drama,21,Adult + Drama
2000,Adult,Family,1,Adult + Family
2000,Adult,Fantasy,11,Adult + Fantasy
2000,Adult,Game-Show,1,Adult + Game-Show
2000,Adult,History,1,Adult + History
2000,Adult,Horror,6,Adult + Horror
2000,Adult,Music,1,Adult + Music
2000,Adult,Mystery,4,Adult + Mystery
2000,Adult,Romance,13,Adult + Romance
2000,Adult,Sci-Fi,2,Adult + Sci-Fi
2000,Adult,Sport,1,Adult + Sport
2000,Adult,Thriller,3,Adult + Thriller
2000,Adventure,Animation,404,Adventure + Animation
2000,Adventure,Biography,52,Adventure + Biography
2000,Adventure,Comedy,771,Adventure + Comedy
2000,Adventure,Crime,132,Adventure + Crime
2000,Adventure,Documentary,158,Adventure + Documentary
2000,Adventure,Drama,583,Adventure + Drama
2000,Adventure,Family,362,Adventure + Family
2000,Adventure,Fantasy,255,Adventure + Fantasy
2000,Adventure,History,38,Adventure + History
2000,Adventure,Horror,72,Adventure + Horror
2000,Adventure,Music,8,Adventure + Music
2000,Adventure,Musical,9,Adventure + Musical
2000,Adventure,Mystery,57,Adventure + Mystery
2000,Adventure,News,1,Adventure + News
2000,Adventure,Reality-TV,1,Adventure + Reality-TV
2000,Adventure,Romance,83,Adventure + Romance
2000,Adventure,Sci-Fi,108,Adventure + Sci-Fi
2000,Adventure,Sport,20,Adventure + Sport
2000,Adventure,Thriller,67,Adventure + Thriller
2000,Adventure,War,9,Adventure + War
2000,Adventure,Western,4,Adventure + Western
2000,Animation,Biography,26,Animation + Biography
2000,Animation,Comedy,305,Animation + Comedy
2000,Animation,Crime,25,Animation + Crime
2000,Animation,Documentary,42,Animation + Documentary
2000,Animation,Drama,138,Animation + Drama
2000,Animation,Family,210,Animation + Family
2000,Animation,Fantasy,109,Animation + Fantasy
2000,Animation,History,24,Animation + History
2000,Animation,Horror,17,Animation + Horror
2000,Animation,Music,12,Animation + Music
2000,Animation,Musical,13,Animation + Musical
2000,Animation,Mystery,6,Animation + Mystery
2000,Animation,Romance,11,Animation + Romance
2000,Animation,Sci-Fi,38,Animation + Sci-Fi
2000,Animation,Sport,7,Animation + Sport
2000,Animation,Thriller,3,Animation + Thriller
2000,Animation,War,2,Animation + War
2000,Biography,Comedy,111,Biography + Comedy
2000,Biography,Crime,97,Biography + Crime
2000,Biography,Documentary,1007,Biography + Documentary
2000,Biography,Drama,590,Biography + Drama
2000,Biography,Family,36,Biography + Family
2000,Biography,Fantasy,3,Biography + Fantasy
2000,Biography,History,280,Biography + History
2000,Biography,Horror,8,Biography + Horror
2000,Biography,Music,196,Biography + Music
2000,Biography,Musical,13,Biography + Musical
2000,Biography,Mystery,4,Biography + Mystery
2000,Biography,News,5,Biography + News
2000,Biography,Reality-TV,1,Biography + Reality-TV
2000,Biography,Romance,47,Biography + Romance
2000,Biography,Sci-Fi,2,Biography + Sci-Fi
2000,Biography,Sport,66,Biography + Sport
2000,Biography,Thriller,3,Biography + Thriller
2000,Biography,War,21,Biography + War
2000,Comedy,Crime,898,Comedy + Crime
2000,Comedy,Documentary,307,Comedy + Documentary
2000,Comedy,Drama,4525,Comedy + Drama
2000,Comedy,Family,589,Comedy + Family
2000,Comedy,Fantasy,526,Comedy + Fantasy
2000,Comedy,History,41,Comedy + History
2000,Comedy,Horror,627,Comedy + Horror
2000,Comedy,Music,282,Comedy + Music
2000,Comedy,Musical,257,Comedy + Musical
2000,Comedy,Mystery,209,Comedy + Mystery
2000,Comedy,News,2,Comedy + News
2000,Comedy,Reality-TV,4,Comedy + Reality-TV
2000,Comedy,Romance,2573,Comedy + Romance
2000,Comedy,Sci-Fi,218,Comedy + Sci-Fi
2000,Comedy,Sport,166,Comedy + Sport
2000,Comedy,Talk-Show,1,Comedy + Talk-Show
2000,Comedy,Thriller,245,Comedy + Thriller
2000,Comedy,War,42,Comedy + War
2000,Comedy,Western,20,Comedy + Western
2000,Crime,Documentary,134,Crime + Documentary
2000,Crime,Drama,2322,Crime + Drama
2000,Crime,Family,23,Crime + Family
2000,Crime,Fantasy,44,Crime + Fantasy
2000,Crime,History,38,Crime + History
2000,Crime,Horror,226,Crime + Horror
2000,Crime,Music,23,Crime + Music
2000,Crime,Musical,20,Crime + Musical
2000,Crime,Mystery,434,Crime + Mystery
2000,Crime,News,1,Crime + News
2000,Crime,Romance,237,Crime + Romance
2000,Crime,Sci-Fi,16,Crime + Sci-Fi
2000,Crime,Sport,14,Crime + Sport
2000,Crime,Thriller,921,Crime + Thriller
2000,Crime,War,10,Crime + War
2000,Crime,Western,5,Crime + Western
2000,Documentary,Drama,507,Documentary + Drama
2000,Documentary,Family,167,Documentary + Family
2000,Documentary,Fantasy,19,Documentary + Fantasy
2000,Documentary,History,675,Documentary + History
2000,Documentary,Horror,47,Documentary + Horror
2000,Documentary,Music,1224,Documentary + Music
2000,Documentary,Musical,83,Documentary + Musical
2000,Documentary,Mystery,25,Documentary + Mystery
2000,Documentary,News,105,Documentary + News
2000,Documentary,Reality-TV,17,Documentary + Reality-TV
2000,Documentary,Romance,56,Documentary + Romance
2000,Documentary,Sci-Fi,12,Documentary + Sci-Fi
2000,Documentary,Sport,422,Documentary + Sport
2000,Documentary,Talk-Show,1,Documentary + Talk-Show
2000,Documentary,Thriller,9,Documentary + Thriller
2000,Documentary,War,342,Documentary + War
2000,Documentary,Western,1,Documentary + Western
2000,Drama,Family,657,Drama + Family
2000,Drama,Fantasy,612,Drama + Fantasy
2000,Drama,History,501,Drama + History
2000,Drama,Horror,717,Drama + Horror
2000,Drama,Music,437,Drama + Music
2000,Drama,Musical,345,Drama + Musical
2000,Drama,Mystery,948,Drama + Mystery
2000,Drama,News,7,Drama + News
2000,Drama,Reality-TV,2,Drama + Reality-TV
2000,Drama,Romance,3843,Drama + Romance
2000,Drama,Sci-Fi,242,Drama + Sci-Fi
2000,Drama,Sport,248,Drama + Sport
2000,Drama,Thriller,1680,Drama + Thriller
2000,Drama,War,431,Drama + War
2000,Drama,Western,119,Drama + Western
2000,Family,Fantasy,181,Family + Fantasy
2000,Family,History,21,Family + History
2000,Family,Horror,7,Family + Horror
2000,Family,Music,31,Family + Music
2000,Family,Musical,53,Family + Musical
2000,Family,Mystery,24,Family + Mystery
2000,Family,News,7,Family + News
2000,Family,Reality-TV,1,Family + Reality-TV
2000,Family,Romance,124,Family + Romance
2000,Family,Sci-Fi,12,Family + Sci-Fi
2000,Family,Sport,30,Family + Sport
2000,Family,Thriller,6,Family + Thriller
2000,Family,War,9,Family + War
2000,Family,Western,7,Family + Western
2000,Fantasy,Game-Show,1,Fantasy + Game-Show
2000,Fantasy,History,16,Fantasy + History
2000,Fantasy,Horror,251,Fantasy + Horror
2000,Fantasy,Music,17,Fantasy + Music
2000,Fantasy,Musical,26,Fantasy + Musical
2000,Fantasy,Mystery,105,Fantasy + Mystery
2000,Fantasy,Romance,164,Fantasy + Romance
2000,Fantasy,Sci-Fi,73,Fantasy + Sci-Fi
2000,Fantasy,Thriller,61,Fantasy + Thriller
2000,Fantasy,War,6,Fantasy + War
2000,Fantasy,Western,2,Fantasy + Western
2000,History,Horror,7,History + Horror
2000,History,Music,59,History + Music
2000,History,Musical,6,History + Musical
2000,History,Mystery,9,History + Mystery
2000,History,News,33,History + News
2000,History,Reality-TV,2,History + Reality-TV
2000,History,Romance,55,History + Romance
2000,History,Sport,14,History + Sport
2000,History,Thriller,15,History + Thriller
2000,History,War,153,History + War
2000,Horror,Music,13,Horror + Music
2000,Horror,Musical,17,Horror + Musical
2000,Horror,Mystery,575,Horror + Mystery
2000,Horror,Romance,93,Horror + Romance
2000,Horror,Sci-Fi,261,Horror + Sci-Fi
2000,Horror,Sport,2,Horror + Sport
2000,Horror,Thriller,1025,Horror + Thriller
2000,Horror,War,6,Horror + War
2000,Horror,Western,6,Horror + Western
2000,Music,Musical,36,Music + Musical
2000,Music,Mystery,3,Music + Mystery
2000,Music,News,1,Music + News
2000,Music,Romance,122,Music + Romance
2000,Music,Sci-Fi,3,Music + Sci-Fi
2000,Music,Sport,7,Music + Sport
2000,Music,Thriller,6,Music + Thriller
2000,Music,War,7,Music + War
2000,Musical,Mystery,6,Musical + Mystery
2000,Musical,News,1,Musical + News
2000,Musical,Romance,185,Musical + Romance
2000,Musical,Sci-Fi,6,Musical + Sci-Fi
2000,Musical,Sport,3,Musical + Sport
2000,Musical,Thriller,12,Musical + Thriller
2000,Musical,War,5,Musical + War
2000,Mystery,Romance,138,Mystery + Romance
2000,Mystery,Sci-Fi,98,Mystery + Sci-Fi
2000,Mystery,Sport,3,Mystery + Sport
